ID,StationName,Y,X,State,City,Elevation
00020066,MAHUIZAPA,3000760.8279747088,676056.777498083,OAXACA,TEPELMEME VILLA DE MORELOS,2086.0
00020067,MARISCALA DE JUAREZ,2908755.402346487,657594.120452586,OAXACA,MARISCALA DE JUAREZ,1072.0
00020068,MATIAS ROMERO (SMN),3242911.957803088,562208.7181757478,OAXACA,MATIAS ROMERO AVENDAÑO,211.0
00020069,SAN JUAN METALTEPEC,3147654.8293849425,589995.8186243386,OAXACA,SANTIAGO ZACATEPEC,1526.0
00020070,MIAHUATLAN (SMN),3078877.3550095754,493701.05400168133,OAXACA,MIAHUATLAN DE PORFIRIO DIAZ,1559.0
00020071,MIAHUATLAN (DGE),3076353.938341415,495887.6248153758,OAXACA,MIAHUATLAN DE PORFIRIO DIAZ,1537.0
00020072,MONTERROSA,3145965.9967964618,657530.2080534542,OAXACA,LOMA BONITA,73.0
00020073,NACALTEPEC,3037929.5388445132,623825.9586892703,OAXACA,SANTIAGO NACALTEPEC,2101.0
00020074,SANTA MARIA NATIVITAS,2995000.341723282,637100.8944060563,OAXACA,SANTA MARIA NATIVITAS,2295.0
00020076,ASUNCION NOCHIXTLAN,3008016.1378309713,617261.2271838636,OAXACA,ASUNCION NOCHIXTLAN,2080.0
00020077,NUSUTIA (CFE),2962988.803864811,519845.0001865356,OAXACA,SANTIAGO IXTAYUTLA,399.0
00020078,OAXACA (OBS),3063568.381330602,570526.0707173838,OAXACA,OAXACA DE JUAREZ,1549.0
00020079,OAXACA,3063399.4812380895,576708.2355403879,OAXACA,OAXACA DE JUAREZ,1594.0
00020080,OCOTLAN DE MORELOS,3069148.5188326105,545541.4568954514,OAXACA,OCOTLAN DE MORELOS,1522.0
00020081,SAN LUCAS OJITLAN,3092619.558004987,685946.437156109,OAXACA,SAN LUCAS OJITLAN,139.0
00020082,OSTUTA,3308559.625052446,522655.2618714794,OAXACA,SANTO DOMINGO ZANATEPEC,37.0
00020083,PARIAN,3029441.112085266,612453.5178177578,OAXACA,SAN JERONIMO SOSOLA,1551.0
00020084,PAPALOAPAN,3125233.6728017335,697246.9700928462,OAXACA,SAN JUAN BAUTISTA TUXTEPEC,2744.0
00020085,PASO ANCHO (CFE),3047780.117686701,496690.91159357724,OAXACA,SAN VICENTE COATLAN,1361.0
00020086,PASO DE LA REYNA,2969632.5530268075,482294.4757602097,OAXACA,SANTIAGO JAMILTEPEC,438.0
00020087,PILOTO UNO,3227247.0913427523,509699.2350110274,OAXACA,SANTO DOMINGO TEHUANTEPEC,42.0
00020088,PINOTEPA NACIONAL (SMN),2922922.145983273,492742.7320196396,OAXACA,SANTIAGO PINOTEPA NACIONAL,350.0
00020089,PLUMA HIDALGO,3097868.0639107255,448590.4533721957,OAXACA,PLUMA HIDALGO,1338.0
00020090,SAN PEDRO POCHUTLA,3094973.9569076486,429958.8714450828,OAXACA,SAN PEDRO POCHUTLA,165.0
00020091,PORVENIR,3250732.25847852,518849.39967195963,OAXACA,HEROICA CIUDAD DE JUCHITAN DE ZARAGOZA,22.0
00020092,PUERTO ANGEL (OBS),3093498.5390957547,422461.460229438,OAXACA,SAN PEDRO POCHUTLA,84.0
00020094,PUTLA DE GUERRERO (CFE),2939439.7187445033,576361.5384843529,OAXACA,PUTLA VILLA DE GUERRERO,1316.0
00020095,SANTA MARIA PUXMETACAN,3178751.0828130227,603570.7312033772,OAXACA,SAN JUAN COTZOCON,342.0
00020096,QUIOTEPEC,3030385.1575090922,664890.972343668,OAXACA,SAN JUAN BAUTISTA CUICATLAN,543.0
00020097,SAN MIGUEL QUETZALTEPEC,3162509.623408663,569600.9381297221,OAXACA,SAN MIGUEL QUETZALTEPEC,1211.0
00020098,RIO GRANDE,2990179.460329651,455243.480027209,OAXACA,VILLA DE TUTUTEPEC DE MELCHOR OCAMPO,27.0
00020099,SAN MIGUEL SOLA DE VEGA (CFE),3037100.0412443997,512710.89585211745,OAXACA,VILLA SOLA DE VEGA,1409.0
00020100,SALINA CRUZ (OBS),3230688.384895073,482408.4752805637,OAXACA,SALINA CRUZ,19.0
00020101,SALINA CRUZ,3228801.9464828996,483830.74469862116,OAXACA,SALINA CRUZ,10.0
00020102,SAN AGUSTIN TLACOTEPEC,2976969.7341426536,586720.8548030276,OAXACA,SAN AGUSTIN TLACOTEPEC,2018.0
00020103,SAN ANDRES LAGUNAS,2975177.39641245,628011.689815427,OAXACA,SAN ANDRES LAGUNAS,2310.0
00020104,SAN ANTONIO ABAD,2981800.5650190706,661918.6113526078,OAXACA,TLACOTEPEC PLUMAS,2188.0
00020105,SAN ESTEBAN ATATLAHUCA (CFE),2960251.3982101223,571249.8560743227,OAXACA,SAN ESTEBAN ATATLAHUCA,2455.0
00020106,SAN FRANCISCO OZOLOTEPEC,3120350.503913047,467963.16987800517,OAXACA,SAN FRANCISCO OZOLOTEPEC,1431.0
00020107,SAN FRANCISCO TEOPAN,2976604.187772023,658680.6148073917,OAXACA,SAN FRANCISCO TEOPAN,2290.0
00020108,SAN FRANCISCO YOSOCUTA,2947067.7468098076,643026.2070783757,OAXACA,SAN MARCOS ARTEAGA,1544.0
00020109,SAN JERONIMO TAVICHE,3079177.049664871,538493.6605368825,OAXACA,SAN JERONIMO TAVICHE,1718.0
00020110,SAN JORGE NUCHITA,2915402.623470281,637301.0201548173,OAXACA,SAN JORGE NUCHITA,1409.0
00020111,SAN JOSE LACHIGUIRI,3106557.8640468502,500720.663939108,OAXACA,SAN JOSE LACHIGUIRI,1679.0
00020112,SAN JOSE TENANGO II,3058195.7849083655,694628.2537452393,OAXACA,SAN JOSE TENANGO,782.0
00020113,SAN JUAN DEL RIO,3155344.1876408034,619013.0059859107,OAXACA,SANTIAGO CHOAPAM,557.0
00020114,SAN LUCAS ARROYO PALOMA,3096543.5673541822,661658.6732157863,OAXACA,SAN JUAN BAUTISTA VALLE NACIONAL,346.0
00020115,SAN MARTIN DURAZNOS (CFE),2918272.4948111195,596075.2665412087,OAXACA,SAN SEBASTIAN TECOMAXTLAHUACA,2352.0
00020116,SAN MIGUEL TULANCINGO,2984044.2213574774,647848.348923248,OAXACA,SAN MIGUEL TULANCINGO,2249.0
00020117,SAN MIGUEL CHIMALAPA,3274207.5085727917,544745.5146784722,OAXACA,SAN MIGUEL CHIMALAPA,120.0
00020118,SAN MIGUEL EJUTLA,3062519.402196313,520833.8619463986,OAXACA,SAN MIGUEL EJUTLA,1446.0
00020119,SAN MIGUEL TEQUIXTEPEC,2993688.5184827996,653877.2250730683,OAXACA,SAN MIGUEL TEQUIXTEPEC,2027.0
00020120,SAN MIGUEL SUCHIXTEPEC,3093690.8174043805,467836.16029801033,OAXACA,SAN MIGUEL SUCHIXTEPEC,2453.0
00020121,SAN PEDRO CANTAROS,3015809.1845772066,620783.9631800255,OAXACA,SAN PEDRO COXCALTEPEC CANTAROS,2201.0
00020122,SAN PEDRO JUCHATENGO (CFE),3025842.603735652,493334.1326215704,OAXACA,SAN PEDRO JUCHATENGO,879.0
00020123,SAN PEDRO MIXTEPEC,3026048.6818020893,453342.9263258318,OAXACA,SAN PEDRO MIXTEPEC -DTO. 22 -,227.0
00020124,SAN PEDRO NOLASCO,3091961.171432265,600691.5415213451,OAXACA,SANTIAGO XIACUI,2173.0
00020125,SANTA CATARINA,2929529.7975646737,636986.3419732676,OAXACA,SANTO DOMINGO TONALA,1349.0
00020126,SANTA CRUZ ZENZONTEPEC (CFE),2981671.396546139,513334.3949878514,OAXACA,SANTA CRUZ ZENZONTEPEC,960.0
00020127,SANTA MARIA CHIMALAPA,3280108.0192113277,565911.4003480357,OAXACA,SANTA MARIA CHIMALAPA,308.0
00020129,SANTA MARIA IXCATLAN,3010160.2129038605,659770.9460593641,OAXACA,SANTA MARIA IXCATLAN,1896.0
00020130,SANTA MARIA YUCUHITI (CFE),2947570.4175403733,565517.0537797936,OAXACA,SANTA MARIA YUCUHITI,1876.0
00020131,SANTIAGO APOALA,3017942.9965018453,637865.050123786,OAXACA,SANTIAGO APOALA,1959.0
00020132,SANTIAGO ASTATA (SMN),3179814.6080680457,459028.59496526944,OAXACA,SANTIAGO ASTATA,30.0
00020133,SANTIAGO CHILIXTLAHUACA,2934241.8151058923,657748.2564407854,OAXACA,HEROICA CIUDAD DE HUAJUAPAN DE LEON,2099.0
00020134,SANTIAGO CHIVELA,3247333.581735558,543964.0248770659,OAXACA,ASUNCION IXTALTEPEC,217.0
00020135,SANTIAGO MINAS,3011834.5094141145,502816.7597485012,OAXACA,SANTIAGO MINAS,956.0
00020136,SANTIAGO PROGRESO,3107888.9279444823,647500.6968958018,OAXACA,SAN JUAN BAUTISTA VALLE NACIONAL,134.0
00020137,SANTIAGO TEOTONGO,2971797.312958116,643773.6711186416,OAXACA,TEOTONGO,2076.0
00020138,SANTIAGO TUTLA,3205071.6096484237,594697.4688519721,OAXACA,SAN JUAN MAZATLAN,133.0
00020139,SANTO DOMINGO,3076365.4578876654,684274.5952500002,OAXACA,SAN FELIPE JALAPA DE DIAZ,137.0
00020140,SARABIA I,3238260.04069118,584164.4101417016,OAXACA,SAN JUAN GUICHICOVI,100.0
00020141,SILACAYOAPAM (SMN),2908818.713244326,617965.5784285131,OAXACA,SILACAYOAPAM,1675.0
00020142,SILACAYOAPAM (DGE),2908818.713244326,617965.5784285131,OAXACA,SILACAYOAPAM,1705.0
00020143,SUCHIXTLAHUACA -QUIOTEP-,2988654.574800444,640985.4317385751,OAXACA,SAN CRISTOBAL SUCHIXTLAHUACA,2348.0
00020144,SUCHIXTLAHUACA -TEHUANTEPEC-,2992970.1774179926,645152.8349339183,OAXACA,SAN CRISTOBAL SUCHIXTLAHUACA,2084.0
00020145,SAN MIGUEL TALEA DE CASTRO,3111148.649142349,608127.452706398,OAXACA,VILLA TALEA DE CASTRO,1607.0
00020146,SANTIAGO TAMAZOLA,2900832.7192662894,636571.7924312933,OAXACA,SANTIAGO TAMAZOLA,1782.0
00020147,TAMAZULAPAM DEL PROGRESO (CFE),2970172.4911535,638188.70977737,OAXACA,VILLA DE TAMAZULAPAM DEL PROGRESO,2125.0
00020148,TAPANATEPEC,3332865.8433580277,513468.92164654564,OAXACA,SAN PEDRO TAPANATEPEC,72.0
00020149,TEHUANTEPEC,3224414.097102656,498461.88180044654,OAXACA,SANTO DOMINGO TEHUANTEPEC,41.0
00020150,TEJOCOTES,3031686.5247651986,592099.7880042433,OAXACA,SANTIAGO TENANGO,2287.0
00020151,SAN FRANCISCO TELIXTLAHUACA,3042290.0574896205,599982.2044591805,OAXACA,SAN FRANCISCO TELIXTLAHUACA,2260.0
00020152,TEMASCAL,3091327.433606851,706979.6567761333,OAXACA,SAN MIGUEL SOYALTEPEC,35.0
00020153,TEOJOMULCO,3012997.857186859,521376.03118865413,OAXACA,SANTO DOMINGO TEOJOMULCO,1255.0
00020154,SANTA MARIA TEOPOXCO,3033600.2622345276,695616.4822533042,OAXACA,SANTA MARIA TEOPOXCO,1974.0
00020155,TEOTITLAN DEL CAMINO (SMN),3021405.5817017294,691473.590954688,OAXACA,TEOTITLAN DE FLORES MAGON,2002.0
00020156,TEOTITLAN DEL CAMINO (DGE),3019736.2249687295,689603.1522442158,OAXACA,TEOTITLAN DE FLORES MAGON,918.0
00020157,TEPELMEME DE MORELOS,2990661.4046858856,660972.7950886887,OAXACA,TEPELMEME VILLA DE MORELOS,2060.0
00020158,SAN JUAN TEPEUXILA,3045913.157126802,648069.437402156,OAXACA,SAN JUAN TEPEUXILA,2115.0
00020159,SAN PEDRO Y SAN PABLO TEPOSCOLULA,2977761.173334843,621818.4186298843,OAXACA,SAN PEDRO Y SAN PABLO TEPOSCOLULA,2312.0
00020160,SAN JUAN TEPONAXTLA,3061612.6247390076,653069.7324663132,OAXACA,SAN JUAN TEPEUXILA,2373.0
00020161,SAN PEDRO TEUTILA,3059657.19217489,678115.7530908803,OAXACA,SAN PEDRO TEUTILA,452.0
00020162,TEQUISISTLAN,3184919.310511009,507842.7833818608,OAXACA,MAGDALENA TEQUISISTLAN,182.0
00020163,TEZOATLAN DE SEGURA Y LUNA,2944332.8063115072,635782.0435042758,OAXACA,TEZOATLAN DE SEGURA Y LUNA,1527.0
00020164,SANTA MARIA TILTEPEC,2992043.2837211653,618213.1897334061,OAXACA,SAN PEDRO TOPILTEPEC,2330.0
00020165,TLACOLULA DE MATAMOROS,3088093.978751528,562890.1376156267,OAXACA,TLACOLULA DE MATAMOROS,1618.0
00020166,TLACOTEPEC PLUMAS,2981898.022862913,658847.6949358549,OAXACA,TLACOTEPEC PLUMAS,2155.0
00020167,SANTA MARIA ASUNCION TLAXIACO (DGE),2959165.1745289518,593559.7126169504,OAXACA,HEROICA CIUDAD DE TLAXIACO,2078.0
00020168,SANTA MARIA ASUNCION TLAXIACO (SMN),2959165.1745289518,593559.7126169504,OAXACA,HEROICA CIUDAD DE TLAXIACO,2095.0
00020169,TOLOSITA,3239531.539757403,597038.1359756985,OAXACA,MATIAS ROMERO AVENDAÑO,2095.0
00020170,TOTOLAPA (SMN),3108117.069558498,532652.7374268492,OAXACA,SAN PEDRO TOTOLAPA,944.0
00020172,SAN JUAN BAUTISTA TUXTEPEC I (DGE),3121909.494554051,691607.9997063015,OAXACA,SAN JUAN BAUTISTA TUXTEPEC,26.0
00020173,UNION HIDALGO,3266534.304697624,517010.31091457774,OAXACA,UNION HIDALGO,11.0
00020174,SAN  FELIPE USILA,3078830.6945558665,665892.5646445832,OAXACA,SAN FELIPE USILA,127.0
00020175,VALLE NACIONAL,3102168.0329223885,655730.4447439773,OAXACA,SAN JUAN BAUTISTA VALLE NACIONAL,82.0
00020176,VICENTE,3077051.9619733477,735584.8020447574,OAXACA,ACATLAN DE PEREZ FIGUEROA,121.0
00020177,SAN ILDELFONSO VILLA ALTA,3121771.4764930406,608557.2826159145,OAXACA,SAN ILDEFONSO VILLA ALTA,1268.0
00020178,VILLA CHALCATONGO (CFE),2970594.8198644966,568025.1400976743,OAXACA,CHALCATONGO DE HIDALGO,2428.0
00020179,VILLA HIDALGO,3118933.479840529,591820.3583542369,OAXACA,VILLA HIDALGO,1251.0
00020180,VIVERO BENITO JUAREZ,3060982.313079226,574802.8066503279,OAXACA,OAXACA DE JUAREZ,1568.0
00020181,VIVERO RANCHO TEJA,3088345.021459922,601690.2779529497,OAXACA,IXTLAN DE JUAREZ,2618.0
00020182,XIQUILA,3008602.17961278,660579.4635482881,OAXACA,SANTA MARIA IXCATLAN,1915.0
00020183,SAN JUAN YAEE,3107270.7627048837,617173.5575787228,OAXACA,SAN JUAN YAEE,1440.0
00020184,SAN CARLOS YAUTEPEC,3130049.831617109,515016.4683372818,OAXACA,SAN CARLOS YAUTEPEC,846.0
00020185,SANTIAGO YAVEO,3166141.389455661,608555.2108196155,OAXACA,SANTIAGO YAVEO,335.0
00020186,SANTIAGO YOSONDUA,2969272.7698767227,553206.8803184988,OAXACA,SANTIAGO YOSONDUA,2222.0
00020187,YUTACUA (CFE),2967578.7368111964,520323.2539703709,OAXACA,SANTIAGO IXTAYUTLA,437.0
00020188,SANTA MARIA ZACATEPEC (CFE),2928289.9561592108,536977.5823662046,OAXACA,SANTA MARIA ZACATEPEC,354.0
00020189,ZAPOTE,3147760.6925031403,646533.4106946444,OAXACA,SAN JUAN LALANA,86.0
00020190,ZAPOTITLAN PALMAS (SMN),2942833.9743841724,661900.0273601308,OAXACA,ZAPOTITLAN PALMAS,1913.0
00020191,ZOQUITLAN,3102235.2391946428,519076.5582533202,OAXACA,SANTA MARIA ZOQUITLAN,1037.0
00020194,PUERTO ANGEL,3096263.963854736,442973.0908777043,OAXACA,SAN PEDRO POCHUTLA,485.0
00020195,TEMASCAL (CFE),3091399.3546442906,705138.6496949153,OAXACA,SAN MIGUEL SOYALTEPEC,35.0
00020198,YAHILA (CFE),3076037.7030785717,629250.6139719059,OAXACA,SANTIAGO COMALTEPEC,2143.0
00020200,EL CARRIZO (CFE),2955181.0964919482,481582.0068891822,OAXACA,SANTIAGO TETEPEC,260.0
00020201,EL PORVENIR,3111133.716035279,697132.5427126719,OAXACA,SAN JUAN BAUTISTA TUXTEPEC,38.0
00020202,SANTA ANA TLAPACOYAN,3053389.658337095,538278.8973826314,OAXACA,SANTA ANA TLAPACOYAN,1525.0
00020203,SAN MIGUEL SOYALTEPEC,3082774.178147847,701116.471517366,OAXACA,SAN MIGUEL SOYALTEPEC,68.0
00020205,EL TOMATAL,2913663.7203384326,505063.2544659945,OAXACA,SAN MIGUEL TLACAMAMA,1327.0
00020206,LA HAMACA,3124303.2685694415,446985.5605933433,OAXACA,SAN MIGUEL DEL PUERTO,192.0
00020207,MAGDALENA TETATEPEC,2939365.5512946974,647505.4113459473,OAXACA,HEROICA CIUDAD DE HUAJUAPAN DE LEON,1851.0
00020208,SAN JUAN COPALA,2929267.8731711707,583427.1315443396,OAXACA,SANTIAGO JUXTLAHUACA,1608.0
00020209,ZIMATLAN,3056323.5609162813,552276.9490409659,OAXACA,ZIMATLAN DE ALVAREZ,2879.0
00020210,SAN JUAN BAUTISTA TUXTEPEC (SMN),3127420.497575324,686301.8504909439,OAXACA,SAN JUAN BAUTISTA TUXTEPEC,33.0
00020211,SAN MARTIN MEXICAPAN,3064039.614865375,573807.0822509786,OAXACA,OAXACA DE JUAREZ,1540.0
00020212,YUTAMA (CFE),2965775.217235364,551252.4960318081,OAXACA,SANTIAGO YOSONDUA,2064.0
00020220,COMITANCILLO,3230786.994972539,517237.77582755097,OAXACA,SAN PEDRO COMITANCILLO,75.0
00020221,C.A.E. YANHUITLAN,2997218.7335771373,622441.5775621044,OAXACA,SANTO DOMINGO YANHUITLAN,2225.0
00020223,C.A.E. RIO GRANDE,2975823.333817569,455440.6381196561,OAXACA,VILLA DE TUTUTEPEC DE MELCHOR OCAMPO,70.0
00020224,E.T.A. 150 SAN PEDRO POCHUTLA,3096837.9568359535,428147.7370288208,OAXACA,SAN PEDRO POCHUTLA,122.0
00020229,E.T.A. 047 MACUILTIANGUIS,3078510.080112397,627867.808586072,OAXACA,SAN PABLO MACUILTIANGUIS,2271.0
00020230,PRESA MATIAS ROMERO,3042409.2377675157,596632.0916001486,OAXACA,SAN PABLO HUITZO,1739.0
00020231,PUERTO SOLEDAD,3028529.9705621614,695285.0809833031,OAXACA,TEOTITLAN DE FLORES MAGON,2344.0
00020232,PUTLA DE GUERRERO,2933366.6426780163,565107.5618536756,OAXACA,PUTLA VILLA DE GUERRERO,730.0
00020233,TOTOLAPA (DGE),3108117.069558498,532652.7374268492,OAXACA,SAN PEDRO TOTOLAPA,944.0
00020234,ACATLAN DE PEREZ FIGUEROA,3064828.0116398586,737272.9718171759,OAXACA,ACATLAN DE PEREZ FIGUEROA,131.0
00020235,BENEMERITO JUAREZ,3134035.2764928257,694077.910444438,OAXACA,SAN JUAN BAUTISTA TUXTEPEC,33.0
00020236,BUENOS AIRES,3045110.371942133,672052.8750050676,OAXACA,CUYAMECALCO VILLA DE ZARAGOZA,1838.0
00020237,CAMPO EXPERIMENTAL,3146589.1340010907,692641.1066105253,OAXACA,LOMA BONITA,37.0
00020238,LA SABANA I,3188876.7882097815,615107.0459833588,OAXACA,SAN JUAN COTZOCON,195.0
00020241,AYAUTLA,3128630.415534327,571895.4134216814,OAXACA,SAN BARTOLOME AYAUTLA,2045.0
00020242,ARENAL,3011151.9464342995,630254.2089692935,OAXACA,ASUNCION NOCHIXTLAN,2322.0
00020243,E.T.A. 050 ZAACHILA,3052481.046888912,563408.6522122879,OAXACA,VILLA DE ZAACHILA,1518.0
00020245,JALTEPEC,3010916.98578687,609113.5397744536,OAXACA,ASUNCION NOCHIXTLAN,2167.0
00020246,LA CEIBA,3037200.0009878096,440799.72616117704,OAXACA,SANTA MARIA COLOTEPEC,23.0
00020248,SANTIAGO CHAZUMBA II,2950974.2921114042,689981.9375533903,OAXACA,SANTIAGO CHAZUMBA,1660.0
00020249,C.A.E. DEL ITSMO,3248685.7434945726,516282.252755089,OAXACA,HEROICA CIUDAD DE JUCHITAN DE ZARAGOZA,22.0
00020251,E.T.A. 199 SANTIAGO JAMILTEPEC,2954146.5513899913,462156.82500020694,OAXACA,SANTIAGO JAMILTEPEC,17.0
00020256,XADANI,3136965.4837922817,455713.6800842487,OAXACA,SAN MIGUEL DEL PUERTO,361.0
00020258,SANTO DOMINGO BARRIO BAJO,3055447.158905849,589376.3364488733,OAXACA,VILLA DE ETLA,1678.0
00020259,ZACATEPEC (SMN),3147839.565422184,588433.4411696276,OAXACA,SANTIAGO ZACATEPEC,1377.0
00020260,SARABIA II,3241924.2793217003,582524.7917768213,OAXACA,SAN JUAN GUICHICOVI,105.0
00020261,EL REFUGIO,3063568.6750686644,742754.5187674897,OAXACA,COSOLAPA,178.0
00020262,PAPELERA TUXTEPEC,3129440.5885316078,680851.8025479335,OAXACA,SAN JUAN BAUTISTA TUXTEPEC,32.0
00020264,LA SABANA II,3190897.2419532733,609657.7992928245,OAXACA,SAN JUAN COTZOCON,172.0
00020265,SAN MATEO ETLATONGO,3002890.420169598,611553.7696218777,OAXACA,SAN MATEO ETLATONGO,2033.0
00020266,SAN PABLO HUIXTEPEC,3056891.6149744103,548078.0982252096,OAXACA,SAN PABLO HUIXTEPEC,1499.0
00020269,CUAUHTEMOC,3058402.2689090585,576524.6400348864,OAXACA,OAXACA DE JUAREZ,2605.0
00020270,TEOTONGO,2973071.801779825,643536.5627812112,OAXACA,TEOTONGO,2064.0
00020271,LA CARBONERA,3038386.739268433,610890.3142671898,OAXACA,SAN FRANCISCO TELIXTLAHUACA,2233.0
00020272,SAN JOSE TENANGO I,3063200.1406389466,695950.563641249,OAXACA,SAN JOSE TENANGO,1208.0
00020273,HUMO CHICO,3083601.3270790894,632861.1714275567,OAXACA,SANTIAGO COMALTEPEC,2012.0
00020274,LA ESMERALDA,3266382.902626966,591095.520514273,OAXACA,SANTA MARIA CHIMALAPA,113.0
00020275,HUAJUAPAN DE LEON (DGE),2948532.666540621,652292.3254664898,OAXACA,HEROICA CIUDAD DE HUAJUAPAN DE LEON,1584.0
00020276,LLANO DE LAS FLORES,3084165.896603149,618146.5158341365,OAXACA,SAN JUAN ATEPEC,2883.0
00020277,RIO HONDO,3218567.530930609,515796.63459871995,OAXACA,SANTA MARIA MIXTEQUILLA,477.0
00020278,TAMAZULAPAM DEL PROGRESO,2970172.4911535,638188.70977737,OAXACA,VILLA DE TAMAZULAPAM DEL PROGRESO,2125.0
00020279,SOYALAPA (CFE),3077120.639095819,634151.9255345719,OAXACA,SANTIAGO COMALTEPEC,2193.0
00020280,GUELATAO (CFE),3077856.089942716,604643.4757176026,OAXACA,SAN MIGUEL DEL RIO,1496.0
00020281,LA GRINGA,3337474.090847685,591167.3480822325,OAXACA,SANTA MARIA CHIMALAPA,76.0
00020282,SANTA MARIA COATLAN,3190154.8314636406,556685.0687911696,OAXACA,SANTIAGO LACHIGUIRI,988.0
00020284,VIVERO FORESTAL TLACOLULA,3098676.0606622216,565148.8435568647,OAXACA,TLACOLULA DE MATAMOROS,2392.0
00020285,SANTIAGO CHAZUMBA I,2956388.8634934593,695520.7995743582,OAXACA,SANTIAGO CHAZUMBA,1716.0
00020286,E.T.A. 205 TEMASCAL,3089182.4276533015,716821.066235993,OAXACA,SAN MIGUEL SOYALTEPEC,80.0
00020287,AGUA FRIA,2927419.8307107785,587098.563645658,OAXACA,SANTIAGO JUXTLAHUACA,1780.0
00020288,LA AMARGURA,3268246.6667779656,589371.9526851133,OAXACA,SANTA MARIA CHIMALAPA,113.0
00020289,GUEVEA DE HUMBOLDT,3207312.9920445518,550074.145303697,OAXACA,GUEVEA DE HUMBOLDT,655.0
00020290,NILTEPEC,3290048.037520051,528504.9512071199,OAXACA,SANTIAGO NILTEPEC,60.0
00020291,PASO ARNULFO,3279919.6923058396,569599.5957301554,OAXACA,SANTA MARIA CHIMALAPA,190.0
00020292,ZANATEPEC,3316147.279375386,521546.2256496653,OAXACA,SANTO DOMINGO ZANATEPEC,54.0
00020293,JUNAPAN,3227092.7193237753,594715.3857757278,OAXACA,SAN JUAN GUICHICOVI,165.0
00020294,SAN JUAN BAUTISTA TUXTEPEC II,3120254.6625693482,689665.0603737854,OAXACA,SAN JUAN BAUTISTA TUXTEPEC,31.0
00020295,SANTA MARIA DEL MAR,3266036.7886799593,491196.89016813214,OAXACA,HEROICA CIUDAD DE JUCHITAN DE ZARAGOZA,5.0
00020296,MATIAS ROMERO (DGE),3241049.198146553,556571.6581306237,OAXACA,MATIAS ROMERO AVENDAÑO,221.0
00020298,HUAJUAPAN DE LEON (OBS),2948532.666540621,652292.3254664898,OAXACA,HEROICA CIUDAD DE HUAJUAPAN DE LEON,1635.0
00020299,PARAJE PEREZ,2947497.139089314,555879.2221476329,OAXACA,SANTA LUCIA MONTEVERDE,1103.0
00020300,REFORMA DE PINEDA,3307444.8928701556,513312.04723027564,OAXACA,REFORMA DE PINEDA,32.0
00020301,RIO VENADO,2929054.4717249237,566801.9335704136,OAXACA,CONSTANCIA DEL ROSARIO,984.0
00020302,SAN ANDRES CHICAHUAXTLA,2941817.655776007,580092.4668212659,OAXACA,PUTLA VILLA DE GUERRERO,2433.0
00020303,TONAMECA,3086660.686834546,428436.2457287463,OAXACA,SANTA MARIA TONAMECA,48.0
00020304,CIENEGUILLA,2892159.1800650447,654021.4239984477,OAXACA,SAN JUAN CIENEGUILLA,1482.0
00020305,SAN JUAN NOCHIXTLAN,2962349.9526694748,685900.1063950552,OAXACA,SANTIAGO CHAZUMBA,1916.0
00020306,SAN LORENZO VISTA HERMOSA,2916158.21094274,668859.4332623726,OAXACA,SAN MIGUEL AMATITLAN,1527.0
00020307,SAN MARTIN ITUNYOSO,2941196.1198378643,589306.2029230245,OAXACA,SAN MARTIN ITUNYOSO,2475.0
00020308,SAN MATEO RIO HONDO,3095540.3639605665,473213.40438282577,OAXACA,SAN MATEO RIO HONDO,2226.0
00020310,SAN MIGUEL TLACOTEPEC,2924896.9859925327,612869.6613002827,OAXACA,SAN MIGUEL TLACOTEPEC,1721.0
00020311,SAN SEBASTIAN FRONTERA,2959026.300402447,702482.2082136644,OAXACA,SANTIAGO CHAZUMBA,1780.0
00020313,TLAZOYALTEPEC,3032904.0857425537,569917.9904377845,OAXACA,SANTIAGO TLAZOYALTEPEC,2500.0
00020314,YALALAG (CFE),3120482.5184365027,590836.6179728404,OAXACA,VILLA HIDALGO,1191.0
00020315,YUKUKIMI,2937369.7874726783,611346.4499478705,OAXACA,TEZOATLAN DE SEGURA Y LUNA,1968.0
00020316,ZAPOTITLAN LAGUNAS,2879955.4860541364,639356.0946604162,OAXACA,ZAPOTITLAN LAGUNAS,1540.0
00020317,ZAPOTITLAN PALMAS (DGE),2942968.6153429146,661319.9600922149,OAXACA,ZAPOTITLAN PALMAS,1454.0
00020318,ALMOLOYA,3240043.167681626,547308.2557682291,OAXACA,EL BARRIO DE LA SOLEDAD,243.0
00020319,SANTIAGO ASTATA (DGE),3177434.9054865567,458831.03638448543,OAXACA,SANTIAGO ASTATA,307.0
00020320,AYUTA,3161069.4493449475,450619.26321891317,OAXACA,SAN PEDRO HUAMELULA,35.0
00020321,LA BAMBA,3207391.6269917055,463821.3550601097,OAXACA,SANTO DOMINGO TEHUANTEPEC,10.0
00020322,CALIHUALA,2896385.0991741507,619481.985260355,OAXACA,CALIHUALA,1325.0
00020323,C.A.E. LA MIXTECA BAJA,2950408.1929754433,648628.0248705953,OAXACA,HEROICA CIUDAD DE HUAJUAPAN DE LEON,1819.0
00020324,CANDELARIA LOXICHA,3090682.039088321,448313.06152806844,OAXACA,CANDELARIA LOXICHA,432.0
00020325,COFRADIA,3273815.0503513115,548979.5365040534,OAXACA,SANTA MARIA CHIMALAPA,384.0
