order,Ocean,Record identifier,Datetime,Cyclone name,Y,X,Max sustained wind speed (kt),Min pressure (millibars)
14131,Eastern pacific,EP031991,16/06/1991 12:00,             CARLOS,3231944.9071489903,-50552.42154992206,30,1008
14132,Eastern pacific,EP031991,16/06/1991 18:00,             CARLOS,3118912.7491268986,861.349559566299,30,1006
14133,Eastern pacific,EP031991,17/06/1991 00:00,             CARLOS,2984959.487322198,41087.34305447105,35,1005
14134,Eastern pacific,EP031991,17/06/1991 06:00,             CARLOS,2818754.6780175073,81683.37349632238,35,1002
14135,Eastern pacific,EP031991,17/06/1991 12:00,             CARLOS,2675623.258585377,101825.60930545519,45,1000
14136,Eastern pacific,EP031991,17/06/1991 18:00,             CARLOS,2554883.2955721505,100941.63474749966,50,999
14137,Eastern pacific,EP031991,18/06/1991 00:00,             CARLOS,2445194.6981110633,123313.1807686848,55,998
14138,Eastern pacific,EP031991,18/06/1991 06:00,             CARLOS,2324751.0477544297,135375.99476248486,55,994
14139,Eastern pacific,EP031991,18/06/1991 12:00,             CARLOS,2215635.326760557,159327.73445818256,60,992
14140,Eastern pacific,EP031991,18/06/1991 18:00,             CARLOS,2128152.9672452556,161157.92690791033,65,990
14141,Eastern pacific,EP031991,19/06/1991 00:00,             CARLOS,2053210.9150713203,218959.6102714121,65,989
14142,Eastern pacific,EP031991,19/06/1991 06:00,             CARLOS,1977702.7041693537,243621.19431984422,65,988
14143,Eastern pacific,EP031991,19/06/1991 12:00,             CARLOS,1912444.6815352123,245942.74872701042,65,987
14144,Eastern pacific,EP031991,19/06/1991 18:00,             CARLOS,1847196.9422356545,248537.29093713107,65,987
14145,Eastern pacific,EP031991,20/06/1991 00:00,             CARLOS,1781960.6282301014,251404.77554078435,65,987
14146,Eastern pacific,EP031991,20/06/1991 06:00,             CARLOS,1694423.4628025815,244515.29495401183,65,987
14147,Eastern pacific,EP031991,20/06/1991 12:00,             CARLOS,1606786.9403949794,238114.5416930882,65,987
14148,Eastern pacific,EP031991,20/06/1991 18:00,             CARLOS,1517653.67549609,209921.4203426888,65,990
14149,Eastern pacific,EP031991,21/06/1991 00:00,             CARLOS,1428939.1527476446,193357.66425057073,60,992
14150,Eastern pacific,EP031991,21/06/1991 06:00,             CARLOS,1350114.196227613,165329.05221263363,60,993
14151,Eastern pacific,EP031991,21/06/1991 12:00,             CARLOS,1260037.117942127,138528.51918386886,60,992
14152,Eastern pacific,EP031991,21/06/1991 18:00,             CARLOS,1159606.0069352938,124307.47101006791,65,988
14153,Eastern pacific,EP031991,22/06/1991 00:00,             CARLOS,1059968.4204837477,121873.55127946478,75,979
14154,Eastern pacific,EP031991,22/06/1991 06:00,             CARLOS,949284.2932377663,121145.44134510902,80,975
14155,Eastern pacific,EP031991,22/06/1991 12:00,             CARLOS,829928.5989073911,144643.5757093482,90,970
14156,Eastern pacific,EP031991,22/06/1991 18:00,             CARLOS,690270.5907423347,182677.61102919528,95,965
14157,Eastern pacific,EP031991,23/06/1991 00:00,             CARLOS,530780.7445586375,235770.2925085782,100,963
14177,Eastern pacific,EP041991,22/06/1991 12:00,            DELORES,2599000.227403095,67573.31201607503,25,1007
14178,Eastern pacific,EP041991,22/06/1991 18:00,            DELORES,2576891.0848306366,89842.65158636578,25,1006
14179,Eastern pacific,EP041991,23/06/1991 00:00,            DELORES,2554844.2928228825,112129.10229958023,25,1005
14180,Eastern pacific,EP041991,23/06/1991 06:00,            DELORES,2532836.455565685,145610.25237878208,25,1003
14181,Eastern pacific,EP041991,23/06/1991 12:00,            DELORES,2532696.3137112716,212607.08993402545,25,1001
14182,Eastern pacific,EP041991,23/06/1991 18:00,            DELORES,2532556.4040598576,279492.9194919938,30,1000
14183,Eastern pacific,EP041991,24/06/1991 00:00,            DELORES,2521642.177050321,324006.5420338933,35,998
14184,Eastern pacific,EP041991,24/06/1991 06:00,            DELORES,2500000.0,368480.094096612,40,996
14185,Eastern pacific,EP041991,24/06/1991 12:00,            DELORES,2467746.009549273,424066.11306260084,45,994
14186,Eastern pacific,EP041991,24/06/1991 18:00,            DELORES,2403656.4149103705,490917.11489505315,50,992
14187,Eastern pacific,EP041991,25/06/1991 00:00,            DELORES,2318808.9877264146,558190.3529073199,60,989
14188,Eastern pacific,EP041991,25/06/1991 06:00,            DELORES,2223695.9534783144,603914.1749524566,65,985
14189,Eastern pacific,EP041991,25/06/1991 12:00,            DELORES,2118555.3114706106,650459.7538070199,70,982
14190,Eastern pacific,EP041991,25/06/1991 18:00,            DELORES,2002039.6093460715,653832.2033192442,75,979
14191,Eastern pacific,EP041991,26/06/1991 00:00,            DELORES,1897899.0400322368,701872.6376865457,75,979
14192,Eastern pacific,EP041991,26/06/1991 06:00,            DELORES,1783879.404942737,751094.059655835,75,979
14193,Eastern pacific,EP041991,26/06/1991 12:00,            DELORES,1683467.1010361377,844668.6026101479,70,980
14194,Eastern pacific,EP041991,26/06/1991 18:00,            DELORES,1590699.534033446,872120.44116135,65,985
14195,Eastern pacific,EP041991,27/06/1991 00:00,            DELORES,1517638.3105567433,876736.8487952896,60,990
14196,Eastern pacific,EP041991,27/06/1991 06:00,            DELORES,1484095.665665417,845788.5643406489,50,994
14197,Eastern pacific,EP041991,27/06/1991 12:00,            DELORES,1469868.8898584056,791417.3778251974,40,997
14198,Eastern pacific,EP041991,27/06/1991 18:00,            DELORES,1466851.3215221637,747325.0825343453,35,999
14199,Eastern pacific,EP041991,28/06/1991 00:00,            DELORES,1465341.899920755,725269.6208010138,30,1000
14200,Eastern pacific,EP041991,28/06/1991 06:00,            DELORES,1486425.4967209185,723841.480042711,25,1002
14201,Eastern pacific,EP041991,28/06/1991 12:00,            DELORES,1507511.0645769525,722442.7419521963,25,1003
14202,Eastern pacific,EP041991,28/06/1991 18:00,            DELORES,1518054.574837252,721754.3997596158,25,1004
14204,Eastern pacific,EP051991,28/06/1991 12:00,            UNNAMED,3499627.3062644033,110184.51565162,25,-999
14205,Eastern pacific,EP051991,28/06/1991 18:00,            UNNAMED,3429822.356753115,173137.71912364126,25,-999
14206,Eastern pacific,EP051991,29/06/1991 00:00,            UNNAMED,3371450.257877795,236884.1210835112,25,-999
14207,Eastern pacific,EP051991,29/06/1991 06:00,            UNNAMED,3302127.878593629,311294.4896871058,25,-999
14208,Eastern pacific,EP051991,29/06/1991 12:00,            UNNAMED,3254462.890141397,398011.15395611606,30,-999
14209,Eastern pacific,EP051991,29/06/1991 18:00,            UNNAMED,3239954.62268351,475137.413007745,30,-999
14210,Eastern pacific,EP051991,30/06/1991 00:00,            UNNAMED,3163977.2286366364,493877.5938124438,30,-999
14212,Eastern pacific,EP061991,15/07/1991 12:00,            ENRIQUE,1386998.1448720214,-254690.4868767429,25,1008
14213,Eastern pacific,EP061991,15/07/1991 18:00,            ENRIQUE,1233473.765305283,-197915.48675045586,30,1007
14214,Eastern pacific,EP061991,16/07/1991 00:00,            ENRIQUE,1069800.9413032196,-138759.8695371079,35,1005
14215,Eastern pacific,EP061991,16/07/1991 06:00,            ENRIQUE,928316.7875365547,-91440.04391149766,45,1001
14216,Eastern pacific,EP061991,16/07/1991 12:00,            ENRIQUE,799845.5616962651,-32896.83638401448,50,998
14217,Eastern pacific,EP061991,16/07/1991 18:00,            ENRIQUE,662506.884292986,39061.56924338935,55,993
14218,Eastern pacific,EP061991,17/07/1991 00:00,            ENRIQUE,518161.19214151474,135749.32229464667,60,990
14239,Eastern pacific,EP071991,29/07/1991 06:00,               FEFA,1920790.690523481,-124434.40707798865,25,1009
14240,Eastern pacific,EP071991,29/07/1991 12:00,               FEFA,1779646.8670969093,-39827.97324244343,30,1008
14241,Eastern pacific,EP071991,29/07/1991 18:00,               FEFA,1650391.91611354,34032.20628732096,35,1005
14242,Eastern pacific,EP071991,30/07/1991 00:00,               FEFA,1533971.8076969306,119301.30210890692,35,1004
14243,Eastern pacific,EP071991,30/07/1991 06:00,               FEFA,1427413.0302607147,171058.17146509033,40,1002
14244,Eastern pacific,EP071991,30/07/1991 12:00,               FEFA,1308937.8844030474,202032.72840842078,45,1000
14245,Eastern pacific,EP071991,30/07/1991 18:00,               FEFA,1213560.2257920306,243204.75585043288,50,997
14246,Eastern pacific,EP071991,31/07/1991 00:00,               FEFA,1107801.785075191,285895.2413372925,55,994
14247,Eastern pacific,EP071991,31/07/1991 06:00,               FEFA,994990.3204070074,363584.9982940342,60,991
14248,Eastern pacific,EP071991,31/07/1991 12:00,               FEFA,891709.9830152926,418736.30284326494,65,987
14249,Eastern pacific,EP071991,31/07/1991 18:00,               FEFA,777167.3353121341,464680.19094169524,70,984
14250,Eastern pacific,EP071991,01/08/1991 00:00,               FEFA,661910.2525359739,500416.8915150726,75,982
14280,Eastern pacific,EP081991,04/08/1991 00:00,          GUILLERMO,2896805.612996094,38628.07600041235,25,1010
14281,Eastern pacific,EP081991,04/08/1991 06:00,          GUILLERMO,2785378.0830386747,103432.79338495455,25,1009
14282,Eastern pacific,EP081991,04/08/1991 12:00,          GUILLERMO,2696873.4658725844,157985.54808649904,30,1008
14283,Eastern pacific,EP081991,04/08/1991 18:00,          GUILLERMO,2598158.389790311,201722.6231958403,35,1007
14284,Eastern pacific,EP081991,05/08/1991 00:00,          GUILLERMO,2510867.6789623452,257179.2161550904,40,1004
14285,Eastern pacific,EP081991,05/08/1991 06:00,          GUILLERMO,2413307.542423966,301972.5753139782,50,1000
14286,Eastern pacific,EP081991,05/08/1991 12:00,          GUILLERMO,2316441.28544915,358449.8396404822,65,993
14287,Eastern pacific,EP081991,05/08/1991 18:00,          GUILLERMO,2198548.01270304,404761.7711726188,70,985
14288,Eastern pacific,EP081991,06/08/1991 00:00,          GUILLERMO,2038094.5656822347,442060.3044857313,70,984
14289,Eastern pacific,EP081991,06/08/1991 06:00,          GUILLERMO,1889099.107574307,480571.28570650145,70,983
14290,Eastern pacific,EP081991,06/08/1991 12:00,          GUILLERMO,1750953.566654033,508898.1256664145,70,983
14291,Eastern pacific,EP081991,06/08/1991 18:00,          GUILLERMO,1623308.972720173,526773.0435246181,70,983
14292,Eastern pacific,EP081991,07/08/1991 00:00,          GUILLERMO,1495910.8684816277,545707.4380695298,70,984
14293,Eastern pacific,EP081991,07/08/1991 06:00,          GUILLERMO,1358941.7967987554,577542.6067100411,65,987
14294,Eastern pacific,EP081991,07/08/1991 12:00,          GUILLERMO,1222466.506742939,610593.6842869029,60,991
14295,Eastern pacific,EP081991,07/08/1991 18:00,          GUILLERMO,1086495.719290192,644854.6091352465,55,995
14296,Eastern pacific,EP081991,08/08/1991 00:00,          GUILLERMO,949915.0852454195,669306.2069683912,50,997
14297,Eastern pacific,EP081991,08/08/1991 06:00,          GUILLERMO,824224.1022406549,693810.0840069467,45,1000
14298,Eastern pacific,EP081991,08/08/1991 12:00,          GUILLERMO,688289.3508867731,720611.8373478096,40,1002
14309,Eastern pacific,EP091991,08/08/1991 00:00,              HILDA,2510945.4922836414,145579.7251895852,25,1009
14310,Eastern pacific,EP091991,08/08/1991 06:00,              HILDA,2379600.755564968,146037.63094976332,25,1009
14311,Eastern pacific,EP091991,08/08/1991 12:00,              HILDA,2248622.7779115913,169936.7177469638,30,1009
14312,Eastern pacific,EP091991,08/08/1991 18:00,              HILDA,2140372.022024003,216710.49096070993,30,1008
14313,Eastern pacific,EP091991,09/08/1991 00:00,              HILDA,2054804.3261712699,274682.5451578789,30,1007
14314,Eastern pacific,EP091991,09/08/1991 06:00,              HILDA,1969109.2409479124,310800.74339560815,30,1006
14315,Eastern pacific,EP091991,09/08/1991 12:00,              HILDA,1873447.2728001424,358912.00261137163,35,1005
14316,Eastern pacific,EP091991,09/08/1991 18:00,              HILDA,1757375.5420770703,419686.53288942535,40,1004
14317,Eastern pacific,EP091991,10/08/1991 00:00,              HILDA,1664222.397629839,491162.86575194664,45,1003
14318,Eastern pacific,EP091991,10/08/1991 06:00,              HILDA,1571260.0228184608,552053.17592672,45,1000
14319,Eastern pacific,EP091991,10/08/1991 12:00,              HILDA,1469154.4947995534,625212.5318824291,50,997
14320,Eastern pacific,EP091991,10/08/1991 18:00,              HILDA,1369667.1249727579,721034.8152086043,50,995
14321,Eastern pacific,EP091991,11/08/1991 00:00,              HILDA,1293296.7136903515,826702.9331602586,55,993
14322,Eastern pacific,EP091991,11/08/1991 06:00,              HILDA,1219005.0795214511,943629.0750468209,55,992
14323,Eastern pacific,EP091991,11/08/1991 12:00,              HILDA,1207826.2146087743,1055273.9230854008,50,995
14324,Eastern pacific,EP091991,11/08/1991 18:00,              HILDA,992415.1471150327,1186447.3412337569,45,1000
14325,Eastern pacific,EP091991,12/08/1991 00:00,              HILDA,882019.4553830577,1309051.39866216,45,1003
14326,Eastern pacific,EP091991,12/08/1991 06:00,              HILDA,805004.3201870644,1439825.5050903717,45,1005
14327,Eastern pacific,EP091991,12/08/1991 12:00,              HILDA,740872.3327967636,1580736.9547342216,45,1006
14336,Eastern pacific,EP101991,12/09/1991 12:00,            UNNAMED,1999138.072183462,565324.0858775214,25,-999
14337,Eastern pacific,EP101991,12/09/1991 18:00,            UNNAMED,1958890.4741069884,633166.5043463288,25,-999
14338,Eastern pacific,EP101991,13/09/1991 00:00,            UNNAMED,1950690.654434715,699865.5690274697,25,-999
14339,Eastern pacific,EP101991,13/09/1991 06:00,            UNNAMED,1953094.0743468972,766124.477635683,30,-999
14340,Eastern pacific,EP101991,13/09/1991 12:00,            UNNAMED,1965569.9451654204,820923.9276354872,30,-999
14341,Eastern pacific,EP101991,13/09/1991 18:00,            UNNAMED,1977968.0162252046,875701.4620780542,30,-999
14342,Eastern pacific,EP101991,14/09/1991 00:00,            UNNAMED,1990288.4884158364,930461.151855615,30,-999
14344,Eastern pacific,EP111991,16/09/1991 06:00,            IGNACIO,2478233.556438115,234895.36889859475,25,1009
14345,Eastern pacific,EP111991,16/09/1991 12:00,            IGNACIO,2489194.422544367,346244.89825049206,30,1008
14346,Eastern pacific,EP111991,16/09/1991 18:00,            IGNACIO,2446320.826535859,446329.5180343672,35,1005
14347,Eastern pacific,EP111991,17/09/1991 00:00,            IGNACIO,2393183.645404295,524247.6916019577,45,1000
14348,Eastern pacific,EP111991,17/09/1991 06:00,            IGNACIO,2361541.21719035,568820.264732361,50,997
14349,Eastern pacific,EP111991,17/09/1991 12:00,            IGNACIO,2340703.754444491,613311.0522550785,55,994
14350,Eastern pacific,EP111991,17/09/1991 18:00,            IGNACIO,2362143.2292089043,635234.0519380679,55,995
14351,Eastern pacific,EP111991,18/09/1991 00:00,            IGNACIO,2393955.737277646,634978.9600039737,50,997
14352,Eastern pacific,EP111991,18/09/1991 06:00,            IGNACIO,2415040.8940454763,612714.9721008523,45,1000
14353,Eastern pacific,EP111991,18/09/1991 12:00,            IGNACIO,2425498.5967009785,579448.8078712357,40,1002
14354,Eastern pacific,EP111991,18/09/1991 18:00,            IGNACIO,2435956.2186992783,535091.7571915063,35,1004
14355,Eastern pacific,EP111991,19/09/1991 00:00,            IGNACIO,2425065.906190732,490797.6906490886,25,1006
14356,Eastern pacific,EP111991,19/09/1991 06:00,            IGNACIO,2414175.4997592163,457573.51589485584,25,1006
14358,Eastern pacific,EP121991,20/09/1991 18:00,             JIMENA,2712720.698589986,-212511.26012042272,25,1009
14359,Eastern pacific,EP121991,21/09/1991 00:00,             JIMENA,2645343.2595943334,-190673.17079469404,30,1008
14360,Eastern pacific,EP121991,21/09/1991 06:00,             JIMENA,2555744.587103894,-146109.4384479266,30,1008
14361,Eastern pacific,EP121991,21/09/1991 12:00,             JIMENA,2466670.9973937343,-89858.97417239446,30,1007
14362,Eastern pacific,EP121991,21/09/1991 18:00,             JIMENA,2389296.085688031,-33295.307137466334,35,1005
14363,Eastern pacific,EP121991,22/09/1991 00:00,             JIMENA,2345672.951140217,34400.91276070761,40,1003
14364,Eastern pacific,EP121991,22/09/1991 06:00,             JIMENA,2291300.9030199526,91037.43373619123,45,1000
